Rank;Global Rank;Institution;Country;Sector;Best Country Quartile
5081;10058;CMR College of Engineering & Technology;IND;Universities;2
5082;10059;National University, Philippines;PHL;Universities;3
5083;10061;TKM College of Engineering;IND;Universities;3
5083;10061;Centro Universitario da FEI;BRA;Universities;4
5085;10064;Ho Chi Minh University of Banking;VNM;Universities;3
5086;10066;Kumasi Technical University;GHA;Universities;3
5087;10067;Universidade do Estado do Rio Grande do Norte;BRA;Universities;4
5088;10070;China Academy of Art;CHN;Universities;1
5088;10070;Behbahan University of Medical Sciences;IRN;Universities;2
5090;10074;Oranim Academic College of Education;ISR;Universities;4
5090;10074;University of Applied Health Sciences, Zagreb;HRV;Universities;4
5090;10074;Platov South-Russian State Polytechnic University;RUS;Universities;2
5093;10077;GIET University;IND;Universities;3
5093;10077;Ecole Polytechnique de Tunisie;TUN;Universities;1
5093;10077;Indian Institute of Management Lucknow;IND;Universities;2
5096;10080;Universite de Douala;CMR;Universities;2
5096;10080;KPR Institute of Engineering and Technology;IND;Universities;1
5096;10080;Al-Ayen University;IRQ;Universities;2
5099;10086;Galgotias College of Engineering & Technology;IND;Universities;3
5099;10086;Universite Mohamed-Cherif Messaadia Souk Ahras;DZA;Universities;1
5101;10088;PSN College of Engineering and Technology;IND;Universities;2
5101;10088;Kyrgyz Turkish Manas University;KGZ;Universities;1
5101;10088;Richard Stockton College of New Jersey;USA;Universities;4
5101;10088;Rhode Island College;USA;Universities;4
5105;10095;University of the Cordilleras;PHL;Universities;1
5106;10097;University of Southern Indiana;USA;Universities;3
5107;10098;National Institute of Technical Teachers Training and Research, Chandigarh;IND;Universities;3
5107;10098;Osaka Medical and Pharmaceutical University *;JPN;Universities;2
5109;10100;Kalinga University;IND;Universities;2
5110;10101;Universite Hassiba BenBouali de Chlef;DZA;Universities;1
5111;10104;Nakhon Pathom Rajabhat University;THA;Universities;3
5112;10106;Southwest State University;RUS;Universities;3
5113;10107;Arab Open University *;KWT;Universities;2
5113;10107;Achva Academic College;ISR;Universities;4
5115;10110;Yangzhou Polytechnic Institute;CHN;Universities;3
5115;10110;AMET University;IND;Universities;3
5115;10110;Tianjin University of Finance and Economics;CHN;Universities;2
5118;10116;Hodeidah University;YEM;Universities;1
5119;10118;Yulin University;CHN;Universities;3
5119;10118;University of Jiroft;IRN;Universities;2
5121;10120;Acharya Institutes *;IND;Universities;2
5121;10120;Sri Krishna College of Technology;IND;Universities;3
5123;10122;Guiyang University;CHN;Universities;3
5123;10122;Sri Sairam Engineering College;IND;Universities;3
5125;10124;Shangrao Normal University;CHN;Universities;3
5126;10125;Universite de Jijel;DZA;Universities;2
5126;10125;Kamaraj College of Engineering and Technology;IND;Universities;1
5128;10128;Khazar University;AZE;Universities;2
5129;10130;Ningde Normal University;CHN;Universities;3
5130;10132;Imam Khomeini International University;IRN;Universities;2
5130;10132;Gansu University of Chinese Medicine *;CHN;Universities;3
5132;10134;University of Houston - Downtown;USA;Universities;4
5132;10134;RC Patel Institute of Pharmaceutical Education and Research;IND;Universities;2
5132;10134;Universite Ibn Khaldoun de Tiaret;DZA;Universities;2
5135;10137;Medicaps University;IND;Universities;3
5135;10137;Taishan University;CHN;Universities;3
5137;10140;Heze University;CHN;Universities;3
5138;10141;Kumaraguru College of Technology;IND;Universities;3
5138;10141;Ajay Kumar Garg Engineering College;IND;Universities;3
5140;10143;Centro para el Desarrollo de la Nanociencia y la Nanotecnologia;CHL;Universities;1
5140;10143;Universite de Gabes *;TUN;Universities;1
5140;10143;National Engineering College;IND;Universities;2
5143;10148;Hubei University for Nationalities;CHN;Universities;3
5143;10148;Yaroslavl State Medical University;RUS;Universities;2
5145;10150;Grambling State University;USA;Universities;4
5146;10151;Dnipro State Medical University;UKR;Universities;2
5146;10151;Sikkim Manipal University *;IND;Universities;2
5146;10151;Thai Nguyen University of Techonology;VNM;Universities;4
5149;10154;Krirk University;THA;Universities;3
5150;10156;Vladimir State University;RUS;Universities;3
5151;10157;Al-Karkh University of Science;IRQ;Universities;2
5152;10158;Universite de Batna 2;DZA;Universities;2
5153;10162;Ningxia Normal University;CHN;Universities;3
5154;10164;Dwarkadas J Sanghvi College of Engineering;IND;Universities;1
5155;10167;Russian-Armenian University;ARM;Universities;2
5156;10168;PLA Naval Submarine Academy;CHN;Universities;3
5157;10169;Islamic Azad University, North Tehran Branch;IRN;Universities;3
5157;10169;Priyadarshini College of Engineering, Nagpur;IND;Universities;2
5157;10169;Tashkent Medical Academy;UZB;Universities;1
5160;10174;Indian Institute of Management, Raipur;IND;Universities;3
5160;10174;Universite Amar Telidji de Laghouat;DZA;Universities;2
5162;10176;Wenzhou Business College;CHN;Universities;2
5163;10178;Universite Mohamed El Bachir El Ibrahimi de Bordj Bou Arreridj;DZA;Universities;2
5164;10179;Imam Ja'afar Al-Sadiq University;IRQ;Universities;2
5165;10181;Mahalingam College of Engineering and Technology;IND;Universities;3
5165;10181;Khyber Medical College *;PAK;Universities;4
5167;10184;Qom University of Medical Sciences;IRN;Universities;3
5168;10185;Gulf University;BHR;Universities;3
5168;10185;Ibb University;YEM;Universities;3
5168;10185;Faculte des Sciences et Techniques Settat;MAR;Universities;3
5168;10185;Xinyu University;CHN;Universities;3
5172;10189;National Institute of Technology Mizoram;IND;Universities;3
5172;10189;University of Science and Technology of Mazandaran;IRN;Universities;1
5172;10189;Daugavpils University;LVA;Universities;3
5175;10194;Southeastern Louisiana University;USA;Universities;4
5175;10194;Centro de Ecologia Aplicada y Sustentabilidad;CHL;Universities;3
5177;10196;Russian State University for the Humanities;RUS;Universities;1
5177;10196;Hilla University College;IRQ;Universities;1
5179;10199;Edo State University;NGA;Universities;2
5180;10201;National Research University of Electronic Technology;RUS;Universities;1
5180;10201;Soran University;IRQ;Universities;2
5182;10204;Islamic Azad University, Hamedan;IRN;Universities;3
5182;10204;Islamic Azad University, Lahijan;IRN;Universities;3
5182;10204;Hengyang Normal University;CHN;Universities;3
5185;10209;Tongling University;CHN;Universities;3
5186;10212;MKSSS's Cummins College of Engineering for Women;IND;Universities;1
5186;10212;Vels Institute of Science Technology and Advanced Studies;IND;Universities;3
5186;10212;Universite de Bechar;DZA;Universities;2
5189;10215;Tata Institute of Social Sciences;IND;Universities;3
5190;10216;Takoradi Technical University;GHA;Universities;3
5191;10217;Kharkiv National University of Radio Electronics;UKR;Universities;2
5192;10221;Kazakh National Women's Teacher Training University;KAZ;Universities;3
5193;10222;Qiannan Normal College for Nationalities;CHN;Universities;3
5193;10222;Jiangsu Vocational Institute of Architectural Technology;CHN;Universities;3
5195;10228;St Petersburg State Marine Technical University;RUS;Universities;2
5195;10228;Maharaja Surajmal Institute of Technology;IND;Universities;3
5197;10232;Universite Constantine 3;DZA;Universities;1
5198;10233;Le Quy Don Technical University;VNM;Universities;3
5199;10235;Ecole Nationale d'Ingenieurs de Tunis;TUN;Universities;2
5200;10236;Faculte des Sciences de Bizerte;TUN;Universities;2
5200;10236;Dagestan State University;RUS;Universities;2
5202;10240;Islamic Azad University, Central Tehran Branch;IRN;Universities;3
5202;10240;Ho Chi Minh City University of Industry and Trade;VNM;Universities;3
5204;10242;Saveetha Engineering College;IND;Universities;3
5205;10246;Sri Ramakrishna Engineering College;IND;Universities;2
5206;10248;Ecole Nationale Superieure d'Ingenieurs de Tunis;TUN;Universities;1
5207;10249;Yancheng Teachers University;CHN;Universities;3
5207;10249;Sreenidhi Institute of Science and Technology;IND;Universities;3
5209;10251;Shanghai Lixin University of Accounting and Finance;CHN;Universities;2
5209;10251;Yili Normal University;CHN;Universities;3
5211;10253;Amol University of Special Modern Technologies;IRN;Universities;3
5212;10254;Pranveer Singh Institute of Technology;IND;Universities;3
5212;10254;Magnitogorsk State Technical University;RUS;Universities;2
5214;10257;Kabardino-Balkarian State University;RUS;Universities;2
5215;10258;Matrouh University;EGY;Universities;1
5216;10259;SNS College of Technology;IND;Universities;3
5217;10260;Universidad de Ciencias y Humanidades;PER;Universities;4
5217;10260;Ordos Institute of Technology;CHN;Universities;3
5219;10262;State University of Management;RUS;Universities;1
5220;10265;West Kazakhstan Marat Ospanov Medical University;KAZ;Universities;3
5220;10265;Technical University of Gabrovo;BGR;Universities;3
5220;10265;Guangzhou Panyu Polytechnic;CHN;Universities;3
5223;10269;Yuxi Normal University;CHN;Universities;3
5223;10269;Sona College of Technology;IND;Universities;3
5225;10271;Universite de Maroua;CMR;Universities;2
5225;10271;University of Hormozgan;IRN;Universities;2
5227;10273;CV Raman Global University;IND;Universities;3
5227;10273;Vali-e-Asr University of Rafsanjan;IRN;Universities;3
5229;10277;Central State Medical Academy of Department of Presidential Affairs;RUS;Universities;3
5229;10277;University St Kliment Ohridski in Bitola;MKD;Universities;3
5231;10286;Shenzhen MSU-BIT University;CHN;Universities;2
5232;10287;Russian University of Sport GTSOLIFK;RUS;Universities;2
5233;10289;Acharya Institute of Technology;IND;Universities;2
5233;10289;University of Eswatini;SWZ;Universities;1
5235;10292;Ecole Nationale des Sciences Appliquees de Tanger;MAR;Universities;2
5235;10292;Heritage Institute of Technology;IND;Universities;2
5237;10295;Universite Nazi Boni;BFA;Universities;2
5238;10301;CMR University;IND;Universities;3
5239;10302;CVR College of Engineering;IND;Universities;3
5239;10302;Weinan Normal University;CHN;Universities;3
5241;10305;Georgian Technical University;GEO;Universities;3
5241;10305;ICN Business School;FRA;Universities;4
5243;10309;ITM University Gwalior;IND;Universities;3
5244;10312;Berhampur University;IND;Universities;3
5245;10315;National University of Skill;IRN;Universities;3
5246;10316;Chuvash State University;RUS;Universities;2
5247;10318;Islamic Azad University, Tabriz;IRN;Universities;1
5247;10318;Dilla University;ETH;Universities;2
5247;10318;Hadassah Academic College;ISR;Universities;4
5250;10321;Nanchang Institute of Science and Technology;CHN;Universities;3
5251;10322;Universite de Saida Dr. Moulay Tahar;DZA;Universities;2
5252;10323;Universite de Ghardaia;DZA;Universities;2
5252;10323;Volgograd State Technical University;RUS;Universities;3
5252;10323;Urgench State University;UZB;Universities;2
5255;10327;University of Al-Ameed;IRQ;Universities;1
5256;10333;Guangdong University of Education;CHN;Universities;3
5256;10333;Baotou Medical College *;CHN;Universities;3
5256;10333;Knowledge University;IRQ;Universities;3
5256;10333;Jizzakh Polytechnic Institute;UZB;Universities;2
5260;10339;Sirjan University of Technology;IRN;Universities;4
5261;10341;Liupanshui Normal University;CHN;Universities;3
5262;10342;Zhengzhou Normal University;CHN;Universities;3
5262;10342;XIM University *;IND;Universities;3
5262;10342;Ambo University;ETH;Universities;1
5265;10345;Taiyuan University;CHN;Universities;3
5266;10346;Poornima Group of Colleges *;IND;Universities;3
5267;10347;PSGR Krishnammal College for Women;IND;Universities;3
5268;10350;Nizhny Novgorod State Technical University;RUS;Universities;2
5268;10350;Techno India College of Technology;IND;Universities;2
5270;10353;Qom University of Technology;IRN;Universities;3
5271;10356;Birla Institute of Management Technology;IND;Universities;3
5272;10358;National University of Education;IDN;Universities;4
5273;10362;Universidad Tecnologica Indoamerica;ECU;Universities;3
5273;10362;Odlar Yurdu University;AZE;Universities;2
5275;10365;North Ossetian State University;RUS;Universities;3
5276;10367;Haldia Institute of Technology;IND;Universities;4
5277;10374;Azerbaycan Tibb Universiteti;AZE;Universities;2
5278;10376;Longdong University;CHN;Universities;3
5279;10377;Islamic Azad University, Qom;IRN;Universities;2
5279;10377;Navsari Agricultural University;IND;Universities;3
5281;10383;Facultad Latinoamericana de Ciencias Sociales *;MUL;Universities;4
5282;10385;Adekunle Ajasin University;NGA;Universities;4
5283;10386;Chelyabinsk State University;RUS;Universities;2
5284;10387;Universite Marien Ngouabi;COG;Universities;3
5285;10390;Vishwakarma Institute of Information Technology;IND;Universities;3
5285;10390;Shanxi Institute of Energy;CHN;Universities;3
5287;10394;Islamic Azad University, South Tehran branch;IRN;Universities;3
5288;10396;Irkutsk State Medical University;RUS;Universities;2
5289;10398;Universidade da Maia;PRT;Universities;3
5290;10399;Vietnam National University System, Hanoi *;MUL;Universities;3
5291;10400;Great Zimbabwe University;ZWE;Universities;4
5291;10400;Dubna State University;RUS;Universities;3
5293;10404;Togliatti State University;RUS;Universities;2
5294;10406;Ivano-Frankivsk National Medical University;UKR;Universities;3
5295;10407;Azerbaijan Technical University;AZE;Universities;1
5296;10411;Beijing City University;CHN;Universities;2
5297;10413;Shanghai Urban Construction Vocational College;CHN;Universities;3
5298;10414;Islamic Azad University, Shahrekord Branch;IRN;Universities;1
5298;10414;Ecole Superieure des Sciences Economiques et Commerciales;FRA;Universities;3
5300;10417;Madras Christian College;IND;Universities;3
5300;10417;Universite de Jendouba;TUN;Universities;2
5302;10419;CMR Technical Campus;IND;Universities;3
5303;10421;Ivanovo State University of Chemistry and Technology;RUS;Universities;2
5304;10422;Malek-Ashtar University of Technology;IRN;Universities;2
5304;10422;Inner Mongolia University of Finance and Economics;CHN;Universities;3
5306;10427;FORE School of Management;IND;Universities;3
5307;10429;Prof Dr Assen Zlatarov University;BGR;Universities;4
5308;10430;Yanbu Industrial College;SAU;Universities;3
5309;10442;Institute of Engineering and Management, Kolkata;IND;Universities;3
5310;10446;Cherepovets State University;RUS;Universities;3
