university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0272,444,601-650,National and Kapodistrian University of Athens,GR,Greece,XL,FC,VH,5,A,26.3,336,31.6,312,2,701+,29.1,441,9.9,701+,16.2,595,72.8,182,28.9,276,16.1,592=,25.8,521,67934,34,11%,59:41:00,44.625,22.6,23.9,77.3,89.8,56.6,2024,305,Greece,1,667,634,304,201,268,416,275,76.3,43.2097838,-77.6930602,Athens,Europe,Public,Very High,31,2.164,Athens,Europe,Public,Very High,31,2.164,Athens,Europe,Public,Very High,31,2.164,8,521,35.50925,15.3625,882.625,455,,63.66666667,59,41,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0273,444,350=,University of Connecticut,US,United States,L,FC,VH,5,A,15.1,576,6.9,601+,14.5,701+,41.6,327,47,368,19,560,61.4,237,21.7,383,61.9,243=,25.8,366,28128,13.1,11%,53:47:00,50.345,41.2,30.2,72.8,68.7,64.6,2024,193,USA,75,573,417,141,210,191,211,254,78.5,39.7837304,-100.445882,Storrs,North America,Public,Very High,19,1.328,Storrs,North America,Public,Very High,19,1.328,Storrs,North America,Public,Very High,19,1.328,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,57.23333333,53,47,"Civil Engineering,Sociology,Business & Management,Economics & Econometrics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,History, Philosophy & Theology,Chemistry,Law,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Accounting & Finance,Architecture,Computer Science,Sport Science,Other Health,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering",50,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0274,446,561-570,Aston University,UK,United Kingdom,L,CO,VH,4,A,12.9,601+,22.8,416,10,701+,34.1,400,93,164,38.3,359,50.5,310,18.1,463,12.3,640=,25.7,408,12950,19,25%,48:52:00,48.688,22.2,26.5,82.5,64.1,95.2,2024,-1,,-1,,,,,,,,,,,Birmingham,Europe,Public,Very High,16,730,Birmingham,Europe,Public,Very High,16,730,Birmingham,Europe,Public,Very High,16,730,69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,57.7,48,52,"Chemical Engineering,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Other Health,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Computer Science,Law,Business & Management",11.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0275,446,347=,University of JyvÃ¤skylÃ¤,FI,Finland,M,FO,VH,4,A,17.2,518,12.5,601+,86.2,100,15.3,626,40.9,404,2.8,701+,54.7,287,11.4,701+,30.2,447=,25.7,416,10702,13.8,3%,62:38:00,48.4595,31.4,34.1,78.2,53,49.7,2024,603,Finland,7,667,1001,304,593,510,518,898,72.7,63.2467777,25.9209164,JyvÃ¤skylÃ¤,Europe,Public,Very High,7,1.573,JyvÃ¤skylÃ¤,Europe,Public,Very High,7,1.573,JyvÃ¤skylÃ¤,Europe,Public,Very High,7,1.573,8,121,53.541875,26.9,312.125,424.6666667,,55.1,62,38,"Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Biological Sciences,Education,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Chemistry,Sociology,Economics & Econometrics,Psychology,Business & Management,Communication & Media Studies,Physics & Astronomy",44.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0276,451,531-540,Iran University of Science and Technology,IR,"Iran, Islamic Republic of",L,FO,VH,4,A,6.6,601+,23.2,410,2.5,701+,94.8,54,,,1.5,701+,11.1,652,5.5,701+,1.5,701+,25.6,425,14679,32.7,1%,35 : 65,48.0965,33.6,37.4,75.2,73.9,24.3,2024,760,Iran,8,667,1001,304,546,785,1001,673,71.4,2.9368696,115.4443356,Tehran,Asia,Public,Very High,29,532,Tehran,Asia,Public,Very High,29,532,Tehran,Asia,Public,Very High,29,532,6,325,44.60775,8.5,553.5,818.1666667,,62.16666667,35,65,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0277,454,378=,Czech Technical University in Prague,CZ,Czech Republic,L,SP,,5,A,21.5,403,37.6,259,75.8,161,4.1,701+,25.6,526,39.2,349,15.3,592,13.8,618,1.6,701+,25.2,1073,15663,8.7,21%,30 : 70,30.8185,30.9,18.8,32.2,51.9,60.2,2024,667,Czech Republic,4,631,1001,304,673,679,789,460,72.2,49.7439047,15.3381061,Prague,Europe,Public,Very High,6,2.628,Prague,Europe,Public,Very High,6,2.628,Prague,Europe,Public,Very High,6,2.628,11,459,29.91190909,13.75454545,1151.727273,587.6666667,,34.3,30,70,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0278,454,461=,Southeast University,CN,China (Mainland),XL,FC,VH,3,A,12.8,601+,7.4,601+,23.9,593,73.1,134,15.1,664,3.5,701+,21.1,536,8.8,701+,16.9,581=,25.2,305,39637,12.4,4%,36 : 64,52.9035,39.9,46.3,68.4,90.4,47.6,2024,367,China,25,385,1001,304,175,286,654,541,75.4,30.047992,-94.3357433,Nanjing,Asia,Public,Very High,11,3.409,Nanjing,Asia,Public,Very High,11,3.409,Nanjing,Asia,Public,Very High,11,3.409,35,12,56.53822857,28.66857143,328.4,574.8823529,12,68.36666667,36,64,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0279,454,384=,Sultan Qaboos University,OM,Oman,M,FC,VH,3,A,16.7,528,13.7,593,56.7,259,18.4,577,100,58,3.4,701+,48.3,325,17.4,478,8,701+,25.2,653,7512,9.2,4%,50:50:00,40.3955,28.1,22.2,62.3,35.7,74,2024,-1,,-1,,,,,,,,,,,Muscat,Asia,Public,High,7,916,Muscat,Asia,Public,High,7,916,Muscat,Asia,Public,High,7,916,1,653,40.3955,16.7,653,,,40.06666667,50,50,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0280,461,511-520,Florida State University,US,United States,XL,FC,VH,5,A,25.1,349,25.7,374,6.8,701+,30.7,430,15.6,659,3.9,701+,40.1,379,20.5,407,54.3,283=,24.9,294,39831,24.6,6%,58:42:00,53.421,38.2,38.6,79.4,68.2,58.8,2024,248,USA,89,475,645,304,275,235,232,139,77.3,39.7837304,-100.445882,Tallahassee,North America,Public,Very High,17,2.236,Tallahassee,North America,Public,Very High,17,2.236,Tallahassee,North America,Public,Very High,17,2.236,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,62.06666667,58,42,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0281,465,521-530,University of Bordeaux,FR,France,XL,FO,VH,5,A,30.2,289,5.3,601+,14.4,701+,21.4,537,25.6,527,19.5,554,91.2,74,11.9,701+,35.8,393=,24.7,400,52643,21.7,14%,60:40:00,49.058,37.2,29.9,72.5,66.7,66.6,2024,454,France,22,651,1001,304,519,437,355,460,74.3,46.603354,1.8883335,Talence,Europe,Public,Very High,15,3.195,Talence,Europe,Public,Very High,15,3.195,Talence,Europe,Public,Very High,15,3.195,9,58,54.70383333,38.41111111,373,207,,56.36666667,60,40,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0282,465,601-650,University of Sharjah,AE,United Arab Emirates,L,CO,VH,3,B,16.7,530,18.8,473,5.5,701+,13.5,668,100,9,99.7,35,35.9,413,14.1,600,24.6,495=,24.7,369,12848,18.9,51%,67:33:00,50.2695,20.7,25.7,93.8,29,98.8,2024,-1,,-1,,,,,,,,,,,,Asia,Private,High,18,678,,Asia,Private,High,18,678,,Asia,Private,High,18,678,5,229,49.6779,18.2,399.2,,,49.5,67,33,,,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0283,469,443=,Illinois Institute of Technology,US,United States,M,CO,VH,5,B,14.2,601+,15.6,532,13,701+,48.5,280,30.1,490,94.1,93,1.5,701+,13.6,632,2.5,701+,24.6,378,6107,12.2,36%,37 : 63,49.858,42.6,26.9,67.8,91.5,73.2,2024,750,USA,179,156,110,304,1001,821,860,541,71.5,39.7837304,-100.445882,Chicago,North America,Private,Very High,15,402,Chicago,North America,Private,Very High,15,402,Chicago,North America,Private,Very High,15,402,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,62.06666667,37,63,"Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Law,General Engineering,Mathematics & Statistics,Computer Science,Education,Communication & Media Studies,Architecture,Civil Engineering,Accounting & Finance,Chemistry,Electrical & Electronic Engineering,Psychology,Business & Management,Biological Sciences",50.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0284,472,338,Hiroshima University,JP,Japan,L,FC,VH,4,A,23.6,366,14,581,81,136,9.6,701+,17.3,624,12.9,663,30,457,9.8,701+,37.5,382=,24.5,698,14590,7.6,10%,38 : 62,39.3505,39.6,26.4,44.7,68.5,51.5,2024,377,Japan,13,667,1001,304,312,366,311,541,75.2,36.5748441,139.2394179,Higashihiroshima City,Asia,Public,Very High,6,2.366,Higashihiroshima City,Asia,Public,Very High,6,2.366,Higashihiroshima City,Asia,Public,Very High,6,2.366,37,29,35.23782432,24.98108108,1011.972973,567.8518519,,46.53333333,38,62,"Archaeology,Medicine & Dentistry,Other Health,Agriculture & Forestry,Mathematics & Statistics,Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Psychology,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Communication & Media Studies,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,History, Philosophy & Theology,Education,Veterinary Science,Languages, Literature & Linguistics,Biological Sciences,Sociology,Electrical & Electronic Engineering,Geography,Chemistry",20.1,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0285,476,363=,Kobe University,JP,Japan,L,FC,VH,4,A,28.5,308,38.8,248,53.2,292,11.6,701+,7.4,701+,7.7,701+,8.7,701+,11.9,701+,10.9,658=,24.3,671,15333,10.2,7%,35 : 65,39.9115,39.5,27.2,48.1,75.4,39,2024,286,Japan,11,160,445,141,369,418,318,327,76.6,36.5748441,139.2394179,Kobe City,Asia,Public,Very High,8,1.986,Kobe City,Asia,Public,Very High,8,1.986,Kobe City,Asia,Public,Very High,8,1.986,37,29,35.23782432,24.98108108,1011.972973,567.8518519,,50.23333333,35,65,"Education,Mechanical & Aerospace Engineering,Civil Engineering,History, Philosophy & Theology,Chemistry,Medicine & Dentistry,Physics & Astronomy,Law,Business & Management,Architecture,Computer Science,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Agriculture & Forestry,Accounting & Finance,General Engineering,Economics & Econometrics,Psychology,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Other Health,Geography,Sociology,Biological Sciences",24.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0286,480,501-510,Missouri University of Science and Technology,US,United States,M,CO,VH,5,A,4.6,601+,4.8,601+,6.5,701+,85.1,94,61.1,313,12.3,674,2.1,701+,9.6,701+,1.6,701+,24,431,7271,21.6,9%,24 : 76,47.951,33.2,28.7,69.6,88.1,72.4,2024,977,USA,209,667,392,304,916,827,1001,1001,69.9,39.7837304,-100.445882,Rolla,North America,Public,Very High,18,369,Rolla,North America,Public,Very High,18,369,Rolla,North America,Public,Very High,18,369,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,62.13333333,24,76,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0287,481,601-650,Bangor University,UK,United Kingdom,M,FC,VH,5,A,8.8,601+,5.3,601+,14.9,701+,39.7,346,42.2,391,55.4,267,24.6,503,13,661,87.4,108=,23.9,472,8130,14.8,23%,61:39:00,46.476,27.6,25.3,72.7,64.3,88.2,2024,738,United Kingdom,50,446,824,304,866,656,613,673,71.6,54.7023545,-3.2765753,,Europe,Public,Very High,12,740,,Europe,Public,Very High,12,740,,Europe,Public,Very High,12,740,69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,54.1,61,39,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Computer Science,Sociology,Art, Performing Arts & Design,Law,Education,History, Philosophy & Theology,Sport Science,Business & Management,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Other Health,Communication & Media Studies,Archaeology,Economics & Econometrics,Geography",48,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0288,481,601-650,Leibniz University Hannover,DE,Germany,L,CO,VH,5,A,21.3,408,33.2,298,16.8,701+,14.8,640,40.5,408,30.6,418,44.3,350,13.1,654,29.9,449=,23.9,385,19807,39.5,15%,44:56:00,49.5925,38.3,41.5,62.1,81.6,58.2,2024,-1,,-1,,,,,,,,,,,Hanover,Europe,Public,Very High,10,2.54,Hanover,Europe,Public,Very High,10,2.54,Hanover,Europe,Public,Very High,10,2.54,9,31,59.47188889,32.65555556,234,257.5,,61.73333333,44,56,"Economics & Econometrics,Education,Mechanical & Aerospace Engineering,Sociology,General Engineering,Civil Engineering,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Computer Science,Architecture,Biological Sciences,Physics & Astronomy,Chemistry,Accounting & Finance,Electrical & Electronic Engineering",21.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0289,481,405,Satbayev University,KZ,Kazakhstan,M,FO,VH,4,A,23.3,370,36,272,84.3,111,1.2,701+,40.5,407,4.2,701+,1,701+,10.5,701+,1.3,701+,23.9,1703,8114,12.4,5%,44:56:00,18.459,22.7,10.8,8.5,23.2,68.7,2024,-1,,-1,,,,,,,,,,,Almaty,Asia,Public,Very High,7,1.281,Almaty,Asia,Public,Very High,7,1.281,Almaty,Asia,Public,Very High,7,1.281,2,1381,21.78675,37.35,1542,,,14.16666667,44,56,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0290,486,561-570,University of Electronic Science and Technology of China,CN,China (Mainland),XL,CO,VH,4,A,4.3,601+,3,601+,8.6,701+,96.4,46,3.4,701+,2.6,701+,21.7,530,7.6,701+,3.5,701+,23.7,355,37498,15.7,3%,30 : 70,50.7065,34.8,35.2,80.9,85.5,33.9,2024,484,China,32,667,720,304,291,393,952,673,73.9,30.047992,-94.3357433,Chengdu,Asia,Public,Very High,16,2.032,Chengdu,Asia,Public,Very High,16,2.032,Chengdu,Asia,Public,Very High,16,2.032,35,12,56.53822857,28.66857143,328.4,574.8823529,12,67.2,30,70,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0291,486,591-600,University of Guelph,CA,Canada,L,CO,VH,4,A,13.5,601+,20.9,444,5.8,701+,47.5,286,43.5,384,15.1,618,22.3,525,13.1,658,36.3,389=,23.7,432,22936,27.3,10%,59:41:00,47.9365,32.6,36.2,66.2,78.1,64.5,2024,326,Canada,16,667,1001,304,360,352,325,200,76,61.0666922,-107.991707,Guelph,North America,Public,Very High,19,1.102,Guelph,North America,Public,Very High,19,1.102,Guelph,North America,Public,Very High,19,1.102,23,21,55.88345652,32.3,315.2173913,294.8571429,,60.16666667,59,41,"Communication & Media Studies,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Sociology,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Physics & Astronomy,Psychology,Business & Management,Biological Sciences,Veterinary Science,Geography,Accounting & Finance,Art, Performing Arts & Design,Languages, Literature & Linguistics,Computer Science,Sport Science,Agriculture & Forestry,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",38.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0292,491,561-570,Dalian University of Technology,CN,China (Mainland),XL,CO,VH,4,A,9.1,601+,3.2,601+,16.8,701+,79.8,110,12.2,701+,3.2,701+,16.3,582,13.7,627,8.7,691=,23.5,428,37389,14.5,3%,,47.982,37,35,68.1,86.8,40.2,2024,346,China,22,667,257,304,176,269,745,405,75.7,30.047992,-94.3357433,Dalian,Asia,Public,Very High,14,2.906,Dalian,Asia,Public,Very High,14,2.906,Dalian,Asia,Public,Very High,14,2.906,35,12,56.53822857,28.66857143,328.4,574.8823529,12,63.3,,,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0293,491,467=,University of Iowa,US,United States,L,FC,VH,5,A,19.9,444,11.2,601+,48.2,325,20.9,548,22.3,569,4.6,701+,51.3,304,22.1,374,38.4,373=,23.5,245,28583,10.9,6%,55:45:00,56.0285,46.1,37,79.9,88.6,55.8,2024,134,USA,59,292,373,212,148,120,108,151,80.2,39.7837304,-100.445882,Iowa City,North America,Public,Very High,10,2.924,Iowa City,North America,Public,Very High,10,2.924,Iowa City,North America,Public,Very High,10,2.924,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,68.5,55,45,"Other Health,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Law,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Psychology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Sport Science,Communication & Media Studies",54.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0294,494,461=,Rensselaer Polytechnic Institute,US,United States,M,CO,VH,5,B,8.3,601+,7,601+,19.5,682,70.7,144,4,701+,44.3,326,1.6,701+,24.1,350,2.7,701+,23.4,470,7496,15.3,20%,31 : 69,46.615,34.1,30.3,60.9,89.9,78.7,2024,430,USA,124,139,153,304,664,504,430,254,74.6,39.7837304,-100.445882,Troy,North America,Private,Very High,12,639,Troy,North America,Private,Very High,12,639,Troy,North America,Private,Very High,12,639,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,60.36666667,31,69,"History, Philosophy & Theology,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Architecture,Computer Science,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering",64.9,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0295,498,346,Ewha Womans University,KR,South Korea,L,FC,HI,4,B,26.7,325,23,413,77.4,150,7.7,701+,7.8,701+,19.8,551,1.6,701+,15.3,552,6.9,701+,23.2,608,13999,16.7,15%,100:00:00,41.711,37.6,35.3,44.5,82.8,49.6,2024,538,South Korea,14,667,1001,304,487,463,588,673,73.4,36.638392,127.6961188,Seoul,Asia,Private,High,7,2.436,Seoul,Asia,Private,High,7,2.436,Seoul,Asia,Private,High,7,2.436,18,62,43.17502778,24.98333333,667.5,605,,54.2,100,0,"Architecture,Economics & Econometrics,Sport Science,Sociology,Business & Management,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Geography,Accounting & Finance,Education,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Medicine & Dentistry,Veterinary Science",57.6,75,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0296,498,601-650,Ulster University,UK,United Kingdom,L,CO,VH,4,A,8.4,601+,13,601+,11.9,701+,12.1,697,100,72,90.5,117,38.5,388,11.6,701+,63.7,230,23.2,688,19825,20.1,10%,56:44:00,39.5635,21.3,22.4,62,50.1,82.4,2024,910,United Kingdom,58,667,1001,304,893,807,1001,898,70.3,54.7023545,-3.2765753,Coleraine,Europe,Public,Very High,13,1.152,Coleraine,Europe,Public,Very High,13,1.152,Coleraine,Europe,Public,Very High,13,1.152,69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,44.83333333,56,44,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0297,498,581-590,University of Delaware,US,United States,L,CO,VH,5,A,10.3,601+,7.9,601+,6.9,701+,59.1,212,36.3,444,13.7,649,28.2,468,19.8,419,31.8,424,23.2,413,21545,16.1,11%,57:43:00,48.527,32.7,31.8,72.5,80.9,62.3,2024,288,USA,101,396,688,177,371,304,341,405,76.6,39.7837304,-100.445882,Newark,North America,Public,Very High,17,1.272,Newark,North America,Public,Very High,17,1.272,Newark,North America,Public,Very High,17,1.272,98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,61.73333333,57,43,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Agriculture & Forestry,Architecture,Computer Science,Sport Science,Sociology,Economics & Econometrics,Physics & Astronomy,Mechanical & Aerospace Engineering,Chemical Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,History, Philosophy & Theology,Education,Chemistry,Communication & Media Studies",61.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0298,502,561-570,Bilkent University,TR,Turkey,M,CO,VH,3,B,22.2,396,44.9,196,17.2,701+,12.9,679,72,264,5.7,701+,4.1,701+,14.3,588,14.2,621=,23.1,703,9109,14.8,8%,46:54:00,39.287,27.8,26,48.8,91.4,70,2024,789,Turkey,9,667,856,304,967,798,763,460,71.2,38.9597594,34.9249653,Ankara,Asia,Private,Very High,13,770,Ankara,Asia,Private,Very High,13,770,Ankara,Asia,Private,Very High,13,770,10,382,34.57495,16.61,965.9,499.5,,55.4,46,54,"Art, Performing Arts & Design,Economics & Econometrics,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Business & Management,Chemistry,Computer Science,Languages, Literature & Linguistics,Biological Sciences,Law,Mathematics & Statistics,Education,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health",95.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
