university_id,university_name,country,source,year
U000347,Case Western Reserve University,United States,THE,2022
U003017,University of Leeds,United Kingdom,THE,2022
U001276,Maastricht University,Netherlands,THE,2022
U003358,University of Virginia (Main campus),United States,THE,2022
U000727,Georgetown University,United States,THE,2022
U003403,Uppsala University,Sweden,THE,2022
U000162,Arizona State University (Tempe),United States,THE,2022
U002942,University of Hamburg,Germany,THE,2022
U002208,The University of Western Australia,Australia,THE,2022
U001778,Rice University,United States,THE,2022
U002755,University of Auckland,New Zealand,THE,2022
U003356,University of Vienna,Austria,THE,2022
U001759,Radboud University Nijmegen,Netherlands,THE,2022
U002096,Technical University of Berlin,Germany,THE,2022
U003171,University of Pittsburgh-Pittsburgh campus,United States,THE,2022
U003133,University of Nottingham,United Kingdom,THE,2022
U003192,University of Rochester,United States,THE,2022
U002750,University of Antwerp,Belgium,THE,2022
U002900,University of Exeter,United Kingdom,THE,2022
U003285,University of Technology Sydney,Australia,THE,2022
U003049,University of Mannheim,Germany,THE,2022
U001520,Newcastle University,United Kingdom,THE,2022
U002257,Trinity College Dublin,Ireland,THE,2022
U002290,Ulm University,Germany,THE,2022
U002752,University of Arizona,United States,THE,2022
U000433,City University of Hong Kong,Hong Kong,THE,2022
U003269,University of Sussex,United Kingdom,THE,2022
U003539,Yonsei University (Seoul campus),South Korea,THE,2022
U002906,University of Florida,United States,THE,2022
U002664,Université Paris Cité,France,THE,2022
U001691,Pompeu Fabra University,Spain,THE,2022
U003507,Wuhan University,China,THE,2022
U002726,University of Aberdeen,United Kingdom,THE,2022
U002851,University of Colorado Boulder,United States,THE,2022
U001252,Lomonosov Moscow State University,Russian Federation,THE,2022
U002610,Université Catholique de Louvain,Belgium,THE,2022
U000539,Durham University,United Kingdom,THE,2022
U003145,University of Ottawa,Canada,THE,2022
U001988,Southern University of Science and Technology (SUSTech),China,THE,2022
U003384,University of Würzburg,Germany,THE,2022
U000275,Bielefeld University,Germany,THE,2022
U000908,Indiana University,United States,THE,2022
U001549,"Northeastern University, US",United States,THE,2022
U003387,University of York,United Kingdom,THE,2022
U000196,Autonomous University of Barcelona,Spain,THE,2022
U002823,University of Canberra,Australia,THE,2022
U002788,University of Bologna,Italy,THE,2022
U002849,University of Cologne,Germany,THE,2022
U002265,TU Dresden,Germany,THE,2022
U002267,Tufts University,United States,THE,2022
U003016,University of Lausanne,Switzerland,THE,2022
U002025,Stockholm University,Sweden,THE,2022
U003029,University of Liverpool,United Kingdom,THE,2022
U002291,Ulsan National Institute of Science and Technology (UNIST),South Korea,THE,2022
U001074,Karlsruhe Institute of Technology,Germany,THE,2022
U000844,Huazhong University of Science and Technology,China,THE,2022
U002883,University of East Anglia,United Kingdom,THE,2022
U002827,University of Cape Town,South Africa,THE,2022
U003132,University of Notre Dame,United States,THE,2022
U002927,University of Gothenburg,Sweden,THE,2022
U003018,University of Leicester,United Kingdom,THE,2022
U001678,Pohang University of Science and Technology (POSTECH),South Korea,THE,2022
U002101,Technical University of Denmark,Denmark,THE,2022
U000343,Cardiff University,United Kingdom,THE,2022
U001126,King Abdulaziz University,Saudi Arabia,THE,2022
U001815,Rutgers University – New Brunswick,United States,THE,2022
U001279,Macquarie University,Australia,THE,2022
U002763,University of Barcelona,Spain,THE,2022
U001756,Queensland University of Technology,Australia,THE,2022
U002139,Texas A&M University,United States,THE,2022
U001320,Medical University of Graz,Austria,THE,2022
U002897,University of Erlangen-Nuremberg,Germany,THE,2022
U002919,University of Geneva,Switzerland,THE,2022
U002951,University of Hohenheim,Germany,THE,2022
U001861,Sapienza University of Rome,Italy,THE,2022
U001879,Scuola Normale Superiore di Pisa,Italy,THE,2022
U000001,Aalborg University,Denmark,THE,2022
U000002,Aalto University,Finland,THE,2022
U000098,Alfaisal University,Saudi Arabia,THE,2022
U000187,Auckland University of Technology,New Zealand,THE,2022
U002768,University of Bath,United Kingdom,THE,2022
U002779,University of Bergen,Norway,THE,2022
U000307,Brighton and Sussex Medical School,United Kingdom,THE,2022
U002808,University of Calgary,Canada,THE,2022
U002818,"University of California, Santa Cruz",United States,THE,2022
U000461,Copenhagen Business School,Denmark,THE,2022
U002882,University of Dundee,United Kingdom,THE,2022
U000596,Eindhoven University of Technology,Netherlands,THE,2022
U000697,Friedrich Schiller University Jena,Germany,THE,2022
U000726,George Washington University,United States,THE,2022
U000760,Griffith University,Australia,THE,2022
U002998,University of Konstanz,Germany,THE,2022
U001176,Korea University,South Korea,THE,2022
U001181,KTH Royal Institute of Technology,Sweden,THE,2022
U001212,La Trobe University,Australia,THE,2022
U002655,Université Libre de Bruxelles,Belgium,THE,2022
U003038,University of Macau,Macao,THE,2022
U003058,University of Massachusetts,United States,THE,2022
U001321,Medical University of Innsbruck,Austria,THE,2022
U001326,Medical University of Vienna,Austria,THE,2022
U003071,University of Miami,United States,THE,2022
U001378,Moscow Institute of Physics and Technology (MIPT),Russian Federation,THE,2022
U003100,University of Münster,Germany,THE,2022
U003144,University of Otago,New Zealand,THE,2022
U003150,University of Padua,Italy,THE,2022
U001755,Queen’s University Belfast,United Kingdom,THE,2022
U001767,RCSI University of Medicine and Health Sciences,Ireland,THE,2022
U003186,University of Reading,United Kingdom,THE,2022
U002004,"St George’s, University of London",United Kingdom,THE,2022
U001860,Sant’Anna School of Advanced Studies – Pisa,Italy,THE,2022
U003214,University of São Paulo,Brazil,THE,2022
U001950,Simon Fraser University,Canada,THE,2022
U003249,University of South Florida,United States,THE,2022
U003258,University of St Andrews,United Kingdom,THE,2022
U003268,University of Surrey,United Kingdom,THE,2022
U002062,Taipei Medical University,Taiwan,THE,2022
U002129,Tel Aviv University,Israel,THE,2022
U002215,Tilburg University,Netherlands,THE,2022
U002222,Tohoku University,Japan,THE,2022
U003338,University of Twente,Netherlands,THE,2022
U002719,University College Dublin,Ireland,THE,2022
U003455,Vita-Salute San Raffaele University,Italy,THE,2022
U003367,University of Waterloo,Canada,THE,2022
U003490,Western University,Canada,THE,2022
U003489,Western Sydney University,Australia,THE,2022
U003378,University of Wollongong,Australia,THE,2022
U000193,Australian Catholic University,Australia,THE,2022
U000250,Beijing Normal University,China,THE,2022
U000297,Boston College,United States,THE,2022
U000305,Brandeis University,United States,THE,2022
U002709,University at Buffalo,United States,THE,2022
U002814,"University of California, Riverside",United States,THE,2022
U000379,Chalmers University of Technology,Sweden,THE,2022
U002854,University of Colorado Denver/Anschutz Medical Campus,United States,THE,2022
U000473,Curtin University,Australia,THE,2022
U000485,Dalhousie University,Canada,THE,2022
U000497,Deakin University,Australia,THE,2022
U002881,University of Duisburg-Essen,Germany,THE,2022
U000809,Heinrich Heine University Düsseldorf,Germany,THE,2022
U000556,École des Ponts ParisTech,France,THE,2022
U000681,Flinders University,Australia,THE,2022
U000687,Florida State University,United States,THE,2022
U000725,George Mason University,United States,THE,2022
U002945,University of Hawai’i at Mānoa,United States,THE,2022
U000838,Howard University,United States,THE,2022
U002974,University of Iowa,United States,THE,2022
U001003,James Cook University,Australia,THE,2022
U002995,University of Kiel,Germany,THE,2022
U001206,Kyung Hee University,South Korea,THE,2022
U001222,Lappeenranta-Lahti University of Technology LUT,Finland,THE,2022
U002654,Université Laval,Canada,THE,2022
U001240,Linköping University,Sweden,THE,2022
U003037,University of Luxembourg,Luxembourg,THE,2022
U001277,Macau University of Science and Technology,Macao,THE,2022
U003108,University of Navarra,Spain,THE,2022
U003118,University of Newcastle,Australia,THE,2022
U003117,University of New Mexico (Main campus),United States,THE,2022
U001611,Oregon Health and Science University,United States,THE,2022
U003146,University of Oulu,Finland,THE,2022
U003177,University of Potsdam,Germany,THE,2022
U001754,Queen’s University,Canada,THE,2022
U001806,Ruhr University Bochum,Germany,THE,2022
U001887,Sejong University,South Korea,THE,2022
U001889,Semmelweis University,Hungary,THE,2022
U003254,University of Southern Denmark,Denmark,THE,2022
U002022,Stellenbosch University,South Africa,THE,2022
U002039,Sun Yat-sen University,China,THE,2022
U002047,Swansea University,United Kingdom,THE,2022
U002069,Tampere University,Finland,THE,2022
U003279,University of Tartu,Estonia,THE,2022
U002718,University College Cork,Ireland,THE,2022
U003343,University of Utah,United States,THE,2022
U003449,Virginia Polytechnic Institute and State University,United States,THE,2022
U003463,Vrije Universiteit Brussel,Belgium,THE,2022
U003317,University of the Witwatersrand,South Africa,THE,2022
U000043,Aix-Marseille University,France,THE,2022
U000117,American University of Beirut,Lebanon,THE,2022
U000140,Anglia Ruskin University (ARU),United Kingdom,THE,2022
U000198,Autonomous University of Madrid,Spain,THE,2022
U002791,University of Bordeaux,France,THE,2022
U002813,"University of California, Merced",United States,THE,2022
U002826,University of Cape Coast,Ghana,THE,2022
U000365,Central South University,China,THE,2022
U000403,"China Medical University, Taiwan",Taiwan,THE,2022
U002870,University of Delaware,United States,THE,2022
U000546,East China Normal University,China,THE,2022
U000572,École Normale Supérieure de Lyon,France,THE,2022
U002898,University of Essex,United Kingdom,THE,2022
U000743,Goethe University Frankfurt,Germany,THE,2022
U000807,Hebrew University of Jerusalem,Israel,THE,2022
U000829,Hofstra University,United States,THE,2022
U000840,HSE University,Russian Federation,THE,2022
U002967,University of Illinois Chicago,United States,THE,2022
U000886,Indian Institute of Science,India,THE,2022
U001035,Johannes Gutenberg University of Mainz,Germany,THE,2022
U003044,University of Malaya,Malaysia,THE,2022
U003048,University of Manitoba,Canada,THE,2022
U003073,University of Milan,Italy,THE,2022
U003074,University of Milan-Bicocca,Italy,THE,2022
U001374,Montpellier University,France,THE,2022
U001421,Nankai University,China,THE,2022
U001507,National Yang Ming Chiao Tung University,Taiwan,THE,2022
U001538,North Carolina State University,United States,THE,2022
U001570,Nova Southeastern University,United States,THE,2022
U001623,Osaka University,Japan,THE,2022
U001664,Peter the Great St Petersburg Polytechnic University,Russian Federation,THE,2022
U001742,Qatar University,Qatar,THE,2022
U001775,Reykjavík University,Iceland,THE,2022
U001785,RMIT University,Australia,THE,2022
U003194,University of Rome II – Tor Vergata,Italy,THE,2022
U001808,Rush University,United States,THE,2022
U003259,University of St Gallen,Switzerland,THE,2022
U003242,University of South Australia,Australia,THE,2022
U003261,University of Stirling,United Kingdom,THE,2022
U002026,Stony Brook University,United States,THE,2022
U003264,University of Stuttgart,Germany,THE,2022
U002555,Università della Svizzera italiana,Switzerland,THE,2022
U002049,Swedish University of Agricultural Sciences,Sweden,THE,2022
U002050,Swinburne University of Technology,Australia,THE,2022
U003280,University of Tasmania,Australia,THE,2022
U002100,Technical University of Darmstadt,Germany,THE,2022
U002133,Temple University,United States,THE,2022
U002201,The University of Tennessee-Knoxville,United States,THE,2022
U002228,Tokyo Institute of Technology,Japan,THE,2022
U002245,Tongji University,China,THE,2022
U003355,University of Victoria,Canada,THE,2022
U003468,Wake Forest University,United States,THE,2022
U003495,William & Mary,United States,THE,2022
U000208,Babol Noshirvani University of Technology,Iran,THE,2022
U002771,University of Bayreuth,Germany,THE,2022
U000282,"Birkbeck, University of London",United Kingdom,THE,2022
U000300,Bournemouth University,United Kingdom,THE,2022
U002796,University of Bremen,Germany,THE,2022
U002797,University of Brescia,Italy,THE,2022
U002680,Universiti Brunei Darussalam,Brunei Darussalam,THE,2022
U000312,Brunel University London,United Kingdom,THE,2022
U000352,Catholic University of Portugal,Portugal,THE,2022
U000434,"City, University of London",United Kingdom,THE,2022
U000450,"Colorado State University, Fort Collins",United States,THE,2022
U000532,Drexel University,United States,THE,2022
U002921,University of Georgia,United States,THE,2022
U002932,University of Greifswald,Germany,THE,2022
U002649,Université Grenoble Alpes,France,THE,2022
U002941,University of Hail,Saudi Arabia,THE,2022
U000793,Hanyang University,South Korea,THE,2022
U000796,Harokopio University,Greece,THE,2022
U000802,Hasselt University,Belgium,THE,2022
U000868,Illinois Institute of Technology,United States,THE,2022
U000880,IMT Atlantique,France,THE,2022
U000904,Indian Institute of Technology Ropar,India,THE,2022
U001043,JSS Academy of Higher Education and Research,India,THE,2022
U002983,University of Jyväskylä,Finland,THE,2022
U002990,University of Kent,United Kingdom,THE,2022
U001107,Khalifa University,United Arab Emirates,THE,2022
U001130,King Fahd University of Petroleum and Minerals,Saudi Arabia,THE,2022
U001141,King Saud University,Saudi Arabia,THE,2022
U002997,University of Klagenfurt,Austria,THE,2022
U001187,Kurdistan University of Medical Sciences,Iran,THE,2022
U003002,University of KwaZulu-Natal,South Africa,THE,2022
U003023,University of Liège,Belgium,THE,2022
U001261,Loughborough University,United Kingdom,THE,2022
U001315,Mazandaran University of Medical Sciences,Iran,THE,2022
U001403,Nagoya University,Japan,THE,2022
U002916,University of Galway,Ireland,THE,2022
U001477,National Tsing Hua University,Taiwan,THE,2022
U003141,University of Oregon,United States,THE,2022
U003155,University of Passau,Germany,THE,2022
U003159,University of Pavia,Italy,THE,2022
U001680,Politecnico di Milano,Italy,THE,2022
