year,Rank,Name,Country,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2024,1501+,Obafemi Awolowo University,Nigeria,"29,679",22.5,0%,45 : 55,
2024,1501+,Ogarev Mordovia State University,Russian Federation,"11,795",11.6,17%,49 : 51,
2024,1501+,Oita University,Japan,"5,381",8.5,2%,38 : 62,
2024,1501+,Oles Honchar Dnipro National University,Ukraine,"7,478",10.1,2%,56 : 44,
2024,1501+,Omsk State Technical University,Russian Federation,"12,150",14.0,13%,33 : 67,
2024,1501+,Ondokuz Mayis University,Turkey,"38,149",18.3,14%,44 : 56,
2024,1501+,Oran 1 University,Algeria,"25,443",21.9,1%,70 : 30,
2024,1501+,Ordu University,Turkey,"11,050",18.7,0%,52 : 48,
2024,1501+,Osaka Institute of Technology,Japan,"7,407",35.4,1%,14 : 86,
2024,1501+,Osaka Medical and Pharmaceutical University,Japan,"3,132",5.5,1%,59 : 41,
2024,1501+,Ovidius University of Constanța,Romania,"17,355",12.5,7%,61 : 39,
2024,1501+,Pamukkale University,Turkey,"33,761",22.0,3%,44 : 56,
2024,1501+,Pavlov First Saint Petersburg State Medical University,Russian Federation,"5,462",7.0,14%,75 : 25,
2024,1501+,Payame Noor University,Iran,"428,888",120.3,1%,60 : 40,
2024,1501+,Penza State University,Russian Federation,"17,934",17.2,12%,56 : 44,
2024,1501+,Perm National Research Polytechnic University,Russian Federation,"8,719",10.2,9%,37 : 63,
2024,1501+,Perm State University,Russian Federation,"9,845",12.0,5%,59 : 41,
2024,1501+,Polytechnic University of Bucharest,Romania,"29,166",23.2,4%,36 : 64,
2024,1501+,Polytechnic University of Timişoara,Romania,"11,846",18.7,3%,38 : 62,
2024,1501+,Pontifical Catholic University of Minas Gerais,Brazil,"37,267",36.0,1%,57 : 43,
2024,1501+,Pontificia Universidad Católica del Ecuador,Ecuador,"21,237",25.4,1%,56 : 44,
2024,1501+,Privolzhsky Research Medical University,Russian Federation,"5,896",10.3,23%,68 : 32,
2024,1501+,PSG College of Technology,India,"8,140",14.2,0%,37 : 63,
2024,1501+,Recep Tayyip Erdoğan University,Turkey,"12,407",16.9,4%,54 : 46,
2024,1501+,Reshetnev Siberian State University of Science and Technology,Russian Federation,"16,411",22.9,3%,40 : 60,
2024,1501+,REVA University,India,"13,907",18.7,1%,34 : 66,
2024,1501+,Riga Stradiņš University,Latvia,"8,761",21.8,29%,75 : 25,
2024,1501+,Russian Presidential Academy of National Economy and Public Administration,Russian Federation,"18,646",10.4,4%,63 : 37,
2024,1501+,Russian State University for the Humanities,Russian Federation,"16,679",22.1,4%,69 : 31,
2024,1501+,R V College of Engineering,India,"5,741",14.9,0%,26 : 74,
2024,1501+,Ryukoku University,Japan,"15,818",27.7,2%,36 : 64,
2024,1501+,Rzeszów University of Technology,Poland,"10,742",11.6,1%,38 : 62,
2024,1501+,Saga University,Japan,"6,518",9.8,2%,42 : 58,
2024,1501+,Saints Cyril and Methodius University in Skopje,North Macedonia,"26,800",13.5,5%,63 : 37,
2024,1501+,Saitama University,Japan,"8,321",15.3,6%,32 : 68,
2024,1501+,Samara State Technical University,Russian Federation,"12,762",16.0,5%,38 : 62,
2024,1501+,San Sebastián University,Chile,"38,101",19.8,0%,63 : 37,
2024,1501+,Saratov State Medical University,Russian Federation,"7,242",6.6,12%,,
2024,1501+,Satbayev University,Kazakhstan,"8,114",12.4,5%,44 : 56,
2024,1501+,SGH Warsaw School of Economics,Poland,"8,618",16.5,13%,49 : 51,
2024,1501+,Shahed University,Iran,"5,207",15.8,0%,53 : 47,
2024,1501+,Shimane University,Japan,"6,005",8.2,3%,40 : 60,
2024,1501+,Shizuoka University,Japan,"9,928",14.5,4%,29 : 71,
2024,1501+,Siberian State Medical University,Russian Federation,"6,798",10.6,21%,71 : 29,
2024,1501+,Sichuan University of Science and Engineering,China,"44,741",22.9,1%,39 : 61,
2024,1501+,Silpakorn University,Thailand,"22,163",18.8,2%,69 : 31,
2024,1501+,Sivas Cumhuriyet University,Turkey,"33,919",32.4,8%,50 : 50,
2024,1501+,Slovak University of Technology in Bratislava,Slovakia,"10,678",8.5,7%,31 : 69,
2024,1501+,Sofia University,Bulgaria,"22,467",7.5,7%,67 : 33,
2024,1501+,Sophia University,Japan,"13,265",12.7,10%,60 : 40,
2024,1501+,Southwest State University,Russian Federation,"6,592",13.4,11%,39 : 61,
2024,1501+,Srinakharinwirot University,Thailand,"28,132",18.9,1%,67 : 33,
2024,1501+,"State University ""Kyiv Aviation Institute""",Ukraine,"13,080",9.8,5%,39 : 61,
2024,1501+,State University of Bahia,Brazil,"25,067",11.9,0%,66 : 34,
2024,1501+,State University of Malang,Indonesia,"33,358",30.5,4%,55 : 45,
2024,1501+,State University of Ponta Grossa,Brazil,"8,568",8.9,0%,55 : 45,
2024,1501+,Universidade Estadual de Santa Cruz,Brazil,"7,854",9.8,2%,46 : 54,
2024,1501+,Süleyman Demirel University,Turkey,"39,648",32.3,5%,52 : 48,
2024,1501+,Széchenyi István University,Hungary,"9,573",14.8,5%,45 : 55,
2024,1501+,Tamil Nadu Agricultural University,India,"7,000",9.3,0%,61 : 39,
2024,1501+,Taras Shevchenko National University of Kyiv,Ukraine,"25,937",10.6,5%,56 : 44,
2024,1501+,Technical University of Liberec,Czechia,"5,303",13.3,10%,54 : 46,
2024,1501+,Technical University of Sofia,Bulgaria,"10,318",9.7,9%,21 : 79,
2024,1501+,Technological University of Pereira,Colombia,"17,877",17.8,0%,44 : 56,
2024,1501+,Teikyo University,Japan,"23,162",16.0,5%,36 : 64,
2024,1501+,Telkom University,Indonesia,"18,956",16.8,3%,42 : 58,
2024,1501+,Temuco Catholic University,Chile,"10,775",11.1,0%,61 : 39,
2024,1501+,Tokat Gaziosmanpaşa University,Turkey,"22,547",15.2,9%,45 : 55,
2024,1501+,Tokyo City University,Japan,"7,479",26.8,2%,23 : 77,
2024,1501+,Tokyo Denki University,Japan,"9,837",28.7,3%,13 : 87,
2024,1501+,Tokyo University of Agriculture,Japan,"13,004",32.2,2%,43 : 57,
2024,1501+,Tomsk State University of Control Systems and Radioelectronics,Russian Federation,"6,452",12.1,14%,29 : 71,
2024,1501+,Tottori University,Japan,"5,998",8.0,2%,38 : 62,
2024,1501+,Toyama Prefectural University,Japan,"1,864",9.5,2%,31 : 69,
2024,1501+,Toyo University,Japan,"30,662",23.5,5%,42 : 58,
2024,1501+,Tula State University,Russian Federation,"18,428",35.0,3%,60 : 40,
2024,1501+,Ufa State Petroleum Technological University,Russian Federation,"12,971",8.2,11%,38 : 62,
2024,1501+,Ufa University of Science and Technology,Russian Federation,"24,187",12.6,5%,37 : 63,
2024,1501+,Universidad Andrés Bello (UNAB),Chile,"46,249",18.4,2%,53 : 47,
2024,1501+,Universidad Autónoma de Ciudad Juárez,Mexico,"36,463",15.0,2%,56 : 44,
2024,1501+,Universidad Autónoma de Coahuila,Mexico,"27,413",29.6,0%,58 : 42,
2024,1501+,Universidad Autónoma del Estado de Hidalgo,Mexico,"38,732",19.5,0%,58 : 42,
2024,1501+,Universidad Autónoma del Estado de Mexico (UAEMex),Mexico,"66,758",10.6,1%,59 : 41,
2024,1501+,Universidad Autónoma del Estado de Morelos,Mexico,"30,889",17.4,0%,56 : 44,
2024,1501+,Universidad Autónoma de Nuevo León (UANL),Mexico,"132,850",48.0,0%,47 : 53,
2024,1501+,Universidad Autónoma de Querétaro,Mexico,"25,567",45.2,1%,57 : 43,
2024,1501+,Universidad Autónoma de Yucatán,Mexico,"19,128",19.6,0%,50 : 50,
2024,1501+,Universidad Católica de la Santísima Concepción,Chile,"9,879",22.9,0%,56 : 44,
2024,1501+,Universidad Católica del Maule,Chile,"10,891",21.1,3%,58 : 42,
2024,1501+,Universidad de las Fuerzas Armadas – ESPE,Ecuador,"19,314",14.5,1%,39 : 61,
2024,1501+,Universidad del Valle,Colombia,"33,442",8.9,1%,50 : 50,
2024,1501+,Universidade do Estado de Santa Catarina,Brazil,"12,417",11.5,1%,54 : 46,
2024,1501+,Universidade Estadual de Maringá,Brazil,"18,706",12.2,0%,53 : 47,
2024,1501+,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Brazil,"7,105",22.8,0%,61 : 39,
2024,1501+,Universidade Estadual do Oeste do Paraná (Unioeste),Brazil,"12,529",9.9,0%,60 : 40,
2024,1501+,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),Brazil,"4,183",11.6,1%,70 : 30,
2024,1501+,Universidade Federal de Juiz de Fora,Brazil,"26,483",16.6,0%,50 : 50,
2024,1501+,Universidade Federal de Ouro Preto (UFOP),Brazil,"14,799",16.3,1%,49 : 51,
2024,1501+,Universidade Federal de Sergipe,Brazil,"26,133",16.0,0%,52 : 48,
2024,1501+,Universidade Federal do Maranhão (UFMA),Brazil,"37,016",19.2,0%,51 : 49,
2024,1501+,Universidade Federal Rural do Semi-Arido,Brazil,"8,687",12.4,0%,49 : 51,
2024,1501+,Universidade Nove de Julho (Uninove),Brazil,"82,463",23.6,1%,58 : 42,
2024,1501+,Universidade Tecnológica Federal do Paraná (UTFPR),Brazil,"39,007",15.3,1%,30 : 70,
2024,1501+,Universidad Industrial de Santander (UIS),Colombia,"21,413",23.4,1%,45 : 55,
2024,1501+,Universidad Mayor,Chile,"22,644",12.1,1%,48 : 52,
2024,1501+,Universidad Nacional del Litoral,Argentina,"50,145",35.2,0%,63 : 37,
2024,1501+,Universidad Panamericana (UP),Mexico,"15,469",7.8,2%,48 : 52,
2024,1501+,Universidad Pedagogica y Tecnologica de Colombia - UPTC,Colombia,"33,268",16.0,0%,54 : 46,
2024,1501+,Universidad Peruana de Ciencias Aplicadas (UPC),Peru,"56,595",21.1,1%,50 : 50,
2024,1501+,Universidad Politécnica Salesiana,Ecuador,"22,513",24.2,1%,40 : 60,
2024,1501+,Universidad Pontificia Bolivariana (UPB),Colombia,"10,565",10.6,2%,57 : 43,
2024,1501+,Universidad Técnica Particular de Loja,Ecuador,"57,924",29.3,1%,56 : 44,
2024,1501+,Universitas Andalas,Indonesia,"32,695",22.0,1%,58 : 42,
2024,1501+,Universitas Negeri Surabaya,Indonesia,"35,066",28.0,1%,63 : 37,
2024,1501+,Universitas Negeri Yogyakarta,Indonesia,"24,073",16.3,1%,61 : 39,
2024,1501+,Universitas Padjadjaran,Indonesia,"35,498",11.3,1%,59 : 41,
2024,1501+,Universitas Pendidikan Indonesia,Indonesia,"32,713",18.5,1%,61 : 39,
2024,1501+,Universitas Sriwijaya,Indonesia,"36,361",24.7,0%,60 : 40,
2024,1501+,Universitas Sumatera Utara,Indonesia,"35,761",19.2,2%,54 : 46,
2024,1501+,Université 8 Mai 1945 Guelma,Algeria,"18,030",20.9,1%,70 : 30,
2024,1501+,Université Chouaïb Doukkali,Morocco,"23,437",34.5,2%,58 : 42,
2024,1501+,Université de Gabès,Tunisia,"12,714",12.4,1%,74 : 26,
2024,1501+,Université Frères Mentouri Constantine 1,Algeria,"32,394",16.2,1%,65 : 35,
2024,1501+,Université Hassan 1er,Morocco,"50,518",88.2,2%,48 : 52,
2024,1501+,Université Kasdi Merbah Ouargla,Algeria,"33,148",26.4,0%,57 : 43,
2024,1501+,Université Mohammed Premier,Morocco,"84,135",82.1,1%,48 : 52,
2024,1501+,Université Mouloud Mammeri de Tizi-Ouzou,Algeria,"43,829",20.8,0%,61 : 39,
2024,1501+,Université Sultan Moulay Slimane,Morocco,"38,741",56.2,0%,52 : 48,
2024,1501+,Universiti Kuala Lumpur,Malaysia,"15,516",11.9,5%,43 : 57,
2024,1501+,Universiti Malaysia Kelantan,Malaysia,"9,238",19.9,3%,71 : 29,
2024,1501+,Universiti Malaysia Sabah (UMS),Malaysia,"17,316",16.6,4%,66 : 34,
2024,1501+,Universiti Teknologi MARA,Malaysia,"60,755",16.3,1%,67 : 33,
2024,1501+,University Abdelhamid Ibn Badis Mostaganem,Algeria,"24,983",19.5,1%,68 : 32,
2024,1501+,University for Development Studies,Ghana,"16,714",27.4,0%,43 : 57,
2024,1501+,University Mohamed Boudiaf of M’Sila,Algeria,"35,110",17.7,1%,55 : 45,
2024,1501+,University of Abou Bekr Belkaïd Tlemcen,Algeria,"42,485",21.3,1%,59 : 41,
2024,1501+,University of Anbar,Iraq,"26,956",15.5,0%,55 : 45,
2024,1501+,University of Baghdad,Iraq,"77,128",13.3,0%,57 : 43,
2024,1501+,University of Basrah,Iraq,"42,848",11.7,0%,55 : 45,
2024,1501+,University of Batna 2,Algeria,"27,867",23.7,1%,51 : 49,
2024,1501+,University of Béjaïa,Algeria,"40,752",23.7,1%,61 : 39,
2024,1501+,University of Benin,Nigeria,"47,837",25.8,0%,49 : 51,
2024,1501+,University of Bío-Bío,Chile,"12,662",25.5,1%,43 : 57,
2024,1501+,University of Birjand,Iran,"12,245",36.9,4%,53 : 47,
2024,1501+,University of Biskra,Algeria,"30,508",21.5,0%,64 : 36,
2024,1501+,University of Brawijaya,Indonesia,"55,332",14.4,1%,56 : 44,
2024,1501+,University of Caldas,Colombia,"27,456",58.2,0%,49 : 51,
2024,1501+,University of Caxias do Sul,Brazil,"15,054",30.4,0%,53 : 47,
2024,1501+,University of Colima,Mexico,"14,288",9.3,0%,55 : 45,
2024,1501+,University of Craiova,Romania,"16,907",20.9,4%,50 : 50,
2024,1501+,University of Dar es Salaam,Tanzania,"36,666",21.1,0%,47 : 53,
2024,1501+,Prague University of Economics and Business (VŠE),Czechia,"14,306",29.1,27%,53 : 47,
2024,1501+,University of Fortaleza (UNIFOR),Brazil,"21,048",20.3,0%,51 : 49,
2024,1501+,University of Fukui,Japan,"4,803",7.6,2%,27 : 73,
2024,1501+,University of Guadalajara,Mexico,"140,348",19.3,0%,55 : 45,
2024,1501+,University of Guanajuato,Mexico,"30,317",21.4,2%,55 : 45,
2024,1501+,University of Havana,Cuba,"15,584",9.0,5%,64 : 36,
2024,1501+,University of Hyogo,Japan,"6,540",12.4,3%,41 : 59,
2024,1501+,University of Jijel,Algeria,"23,690",22.4,0%,72 : 28,
2024,1501+,University of Karachi,Pakistan,"47,337",39.3,0%,60 : 40,
2024,1501+,University of Kelaniya,Sri Lanka,"17,699",15.6,3%,66 : 34,
2024,1501+,University of Kerbala,Iraq,"21,735",15.8,0%,54 : 46,
2024,1501+,University of Kufa,Iraq,"28,175",12.3,0%,65 : 35,
2024,1501+,University of Laghouat,Algeria,"30,088",29.8,0%,46 : 54,
2024,1501+,University of Lampung,Indonesia,"34,807",13.1,0%,60 : 40,
2024,1501+,University of La Sabana,Colombia,"11,838",17.1,2%,56 : 44,
2024,1501+,University of Life Sciences in Lublin,Poland,"7,355",11.6,2%,65 : 35,
2024,1501+,University of Lodz,Poland,"21,633",14.0,9%,62 : 38,
2024,1501+,University of Los Lagos,Chile,"5,995",17.4,0%,60 : 40,
2024,1501+,University of Lucknow,India,"18,173",29.4,2%,45 : 55,
2024,1501+,University of Macerata (UNIMC),Italy,"12,042",27.0,4%,75 : 25,
2024,1501+,University of Mascara,Algeria,"21,663",23.8,0%,62 : 38,
2024,1501+,University of Miskolc,Hungary,"7,808",14.9,5%,48 : 52,
2024,1501+,University of Miyazaki,Japan,"5,447",7.4,3%,36 : 64,
2024,1501+,University of Montenegro,Montenegro,"15,618",20.3,2%,68 : 32,
2024,1501+,University of Mosul,Iraq,"59,250",20.2,0%,47 : 53,
2024,1501+,University of Mysore,India,"10,130",25.8,8%,33 : 67,
2024,1501+,University of Novi Sad,Serbia,"47,978",15.1,1%,57 : 43,
2024,1501+,University of Ostrava,Czechia,"8,526",16.0,9%,71 : 29,
2024,1501+,University of Pannonia,Hungary,"5,241",19.5,7%,48 : 52,
2024,1501+,University of Pardubice,Czechia,"7,375",13.5,10%,56 : 44,
2024,1501+,University of Pernambuco,Brazil,"21,435",16.9,0%,,
2024,1501+,University of Phayao,Thailand,"17,256",17.1,0%,66 : 34,
2024,1501+,University of Port Harcourt,Nigeria,"31,493",17.1,0%,35 : 65,
2024,1501+,University of Primorska,Slovenia,"5,805",15.3,18%,77 : 23,
2024,1501+,University of Prishtina,Kosovo,"28,532",31.4,1%,65 : 35,
2024,1501+,University of Rijeka,Croatia,"13,163",15.6,3%,58 : 42,
2024,1501+,"University of Santiago, Chile (USACH)",Chile,"24,717",20.8,2%,45 : 55,
2024,1501+,University of Santo Tomas,Philippines,"31,813",13.3,7%,51 : 49,
2024,1501+,University of Sarajevo,Bosnia and Herzegovina,"25,468",15.6,0%,64 : 36,
2024,1501+,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria,"18,552",9.6,1%,50 : 50,
2024,1501+,University of Sciences and Technology Houari Boumediene,Algeria,"39,136",19.5,0%,47 : 53,
2024,1501+,University of Shizuoka,Japan,"3,134",11.5,3%,61 : 39,
2024,1501+,University of Silesia in Katowice,Poland,"19,222",11.6,4%,67 : 33,
2024,1501+,University of Sistan and Baluchestan,Iran,"8,890",19.6,1%,58 : 42,
2024,1501+,University of Sonora,Mexico,"34,176",26.0,1%,57 : 43,
2024,1501+,University of Sri Jayewardenepura,Sri Lanka,"17,629",22.9,0%,63 : 37,
2024,1501+,"University of the Andes, Venezuela",Venezuela,"20,302",10.1,2%,61 : 39,
2024,1501+,"University of the North, Colombia",Colombia,"13,471",17.3,0%,52 : 48,
2024,1501+,University of the Peloponnese,Greece,"12,801",39.4,1%,52 : 48,
2024,1501+,University of the Ryukyus,Japan,"7,534",9.9,2%,39 : 61,
2024,1501+,University of Valparaíso,Chile,"16,627",19.0,2%,58 : 42,
2024,1501+,University of Warmia and Mazury in Olsztyn,Poland,"16,899",17.5,3%,60 : 40,
2024,1501+,University of West Attica,Greece,"37,470",37.9,0%,50 : 50,
2024,1501+,Uşak University,Turkey,"19,043",27.4,11%,49 : 51,
2024,1501+,Utsunomiya University,Japan,"4,805",13.7,4%,37 : 63,
2024,1501+,Uzhhorod National University,Ukraine,"14,460",11.3,13%,53 : 47,
2024,1501+,Van Yüzüncü Yil University,Turkey,"20,317",17.5,3%,47 : 53,
2024,1501+,Vietnam National University (Ho Chi Minh City),Vietnam,"83,599",24.5,1%,46 : 54,
2024,1501+,"Vignan’s Foundation for Science, Technology and Research",India,"7,111",11.3,1%,47 : 53,
2024,1501+,V.I. Vernadsky Crimean Federal University (Vernadsky CFU),Ukraine,"21,485",12.5,9%,55 : 45,
2024,1501+,V.N. Karazin Kharkiv National University,Ukraine,"17,491",8.3,28%,53 : 47,
2024,1501+,Volgograd State Technical University,Russian Federation,"12,884",13.9,10%,30 : 70,
2024,1501+,Voronezh State Technical University,Russian Federation,"10,060",13.5,6%,36 : 64,
2024,1501+,Voronezh State University,Russian Federation,"16,386",11.1,15%,52 : 48,
2024,1501+,Yanshan University,China,"39,191",13.4,1%,39 : 61,
2024,1501+,Yeditepe University,Turkey,"17,378",27.5,6%,55 : 45,
2024,1501+,Yerevan State University,Armenia,"13,838",8.0,2%,53 : 47,
2024,1501+,Yuriy Fedkovych Chernivtsi National University,Ukraine,"10,592",10.4,1%,56 : 44,
2024,1501+,Zonguldak Bülent Ecevit University,Turkey,"29,329",22.4,8%,57 : 43,
2024,Reporter,Abai Kazakh National Pedagogical University,Kazakhstan,"16,862",16.1,3%,59 : 41,
2024,Reporter,Abbes Laghrour University Khenchela,Algeria,"18,085",26.1,0%,70 : 30,
2024,Reporter,Abbottabad University of Science and Technology,Pakistan,"4,200",13.3,0%,31 : 69,
2024,Reporter,Abdelhafid Boussouf University Center of Mila,Algeria,"11,027",24.9,0%,72 : 28,
2024,Reporter,Abdullah Gül University,Turkey,"2,944",22.5,9%,46 : 54,
2024,Reporter,Abertay University,United Kingdom,"4,205",23.4,21%,47 : 53,
2024,Reporter,Abia State University,Nigeria,"21,502",45.8,0%,49 : 51,
2024,Reporter,Abrar University,Somalia,495,5.5,0%,40 : 60,
2024,Reporter,Ada Kent University,Northern Cyprus,911,1.0,19%,39 : 61,
2024,Reporter,Adventist University of Central Africa,Rwanda,"3,174",31.7,11%,44 : 56,
2024,Reporter,Health Sciences University,United Kingdom,780,19.5,39%,45 : 55,
2024,Reporter,Ahmed Draia University,Algeria,"14,520",28.0,0%,59 : 41,
2024,Reporter,Aichi Prefectural University,Japan,"3,260",15.4,1%,72 : 28,
2024,Reporter,Ajeenkya DY Patil University,India,"2,735",15.8,1%,18 : 82,
2024,Reporter,Ajman University,United Arab Emirates,"4,823",15.1,82%,59 : 41,
2024,Reporter,Akhmet Yassawi University,Kazakhstan,"10,010",8.6,10%,60 : 40,
2024,Reporter,Akita Prefectural University,Japan,"1,823",8.9,1%,27 : 73,
2024,Reporter,Akli Mohand Oulhadj Bouira University,Algeria,"21,831",28.3,0%,52 : 48,
2024,Reporter,Akwa Ibom State University,Nigeria,"10,243",21.2,0%,42 : 58,
2024,Reporter,Al-Ahliyya Amman University,Jordan,"4,102",12.1,60%,49 : 51,
2024,Reporter,Al Ain University,United Arab Emirates,"2,913",14.6,60%,54 : 46,
2024,Reporter,Al Akhawayn University,Morocco,"2,123",17.0,2%,54 : 46,
2024,Reporter,Al al-Bayt University,Jordan,"17,305",38.8,4%,59 : 41,
2024,Reporter,Al-Ayen University,Iraq,"6,627",25.6,0%,48 : 52,
2024,Reporter,Al-Baha University,Saudi Arabia,"19,335",14.1,2%,57 : 43,
2024,Reporter,Al-Bayan University,Iraq,"7,084",29.9,0%,53 : 47,
2024,Reporter,Albaydha University,Yemen,"1,541",5.1,0%,45 : 55,
2024,Reporter,Al-Esraa University,Iraq,"19,999",26.7,0%,,
2024,Reporter,Alex Ekwueme Federal University Ndufu-Alike,Nigeria,"14,766",19.4,0%,54 : 46,
2024,Reporter,Al-Farabi University College,Iraq,"6,253",21.8,0%,43 : 57,
2024,Reporter,Al-Furat Al-Awsat Technical University,Iraq,"28,977",40.8,0%,56 : 44,
2024,Reporter,Algiers 2 University,Algeria,"44,005",31.1,0%,72 : 28,
2024,Reporter,Al-Hussein Bin Talal University,Jordan,"9,949",26.9,1%,55 : 45,
2024,Reporter,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,Uzbekistan,"3,802",13.0,7%,82 : 18,
2024,Reporter,Al-Janad University for Science and Technology,Yemen,"2,957",68.8,0%,45 : 55,
2024,Reporter,Al-Karkh University of Science,Iraq,"1,508",9.0,0%,42 : 58,
2024,Reporter,Al-Kitab University,Iraq,"10,024",20.3,0%,38 : 62,
